Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,New_Item_Type
1345,243,1,3660,3875,9,1,0,1,651,4,2
612,408,2,5798,6606,8,2,0,1,1670,6,1
983,314,2,8806,105,2,1,1,1,541,1,1
150,324,2,9611,4808,4,2,0,0,319,8,1
544,322,2,8510,7749,3,1,2,2,2951,0,1
73,408,0,9985,1450,9,1,0,1,1713,4,0
1469,360,1,1689,350,3,1,2,2,251,0,2
1536,84,1,66,4856,8,2,0,1,985,6,2
832,284,2,3769,4573,9,1,0,1,1052,4,1
690,324,0,13040,4613,4,2,0,0,308,8,1
445,408,0,1913,4589,2,1,1,1,2167,1,1
1207,324,0,12022,1875,5,1,2,3,2339,8,1
938,390,2,7982,3278,9,1,0,1,1434,4,1
1288,367,1,2897,5380,6,2,1,1,1986,2,2
1311,321,1,10661,5138,8,2,0,1,2987,6,2
109,137,0,5127,1668,2,1,1,1,1183,1,0
590,326,0,13080,531,1,0,2,1,788,7,1
802,199,2,12958,126,3,1,2,2,988,0,1
895,395,2,8765,2961,6,2,1,1,1301,2,1
673,376,0,1080,5754,7,1,1,1,2038,3,1
1233,379,2,7946,5871,7,1,1,1,1229,3,1
119,329,0,6805,3980,9,1,0,1,765,4,0
413,25,2,12364,5262,6,2,1,1,2889,2,1
395,328,0,79,5870,7,1,1,1,1846,3,1
823,142,0,2060,2226,7,1,1,1,1527,3,1
388,284,0,7848,5560,6,2,1,1,1697,2,1
946,319,0,13398,169,0,1,2,0,162,5,1
440,363,2,1226,2175,1,0,2,1,930,7,1
1385,390,1,4840,7414,2,1,1,1,3165,1,2
131,211,0,8177,49,3,1,2,2,442,0,0
592,324,2,666,228,4,2,0,0,45,8,1
1121,324,2,2081,5691,5,1,2,3,2866,8,1
1080,375,2,4937,2052,8,2,0,1,744,6,1
876,324,2,6669,6817,5,1,2,3,3393,8,1
1558,344,1,9369,4847,3,1,2,2,1944,0,2
450,325,0,8691,2208,6,2,1,1,2554,2,1
1455,324,1,11322,4645,5,1,2,3,2674,8,2
564,107,0,6398,4173,6,2,1,1,1625,2,1
1323,110,1,1940,102,1,0,2,1,834,7,2
1099,111,2,4313,5390,3,1,2,2,1180,0,1
1146,324,2,13435,6837,4,2,0,0,428,8,1
308,180,2,12471,5174,7,1,1,1,2811,3,1
808,172,0,10682,2830,1,0,2,1,1500,7,1
353,324,2,12838,1169,5,1,2,3,1758,8,1
1198,324,2,9250,5796,4,2,0,0,1216,8,1
396,305,2,9626,4583,8,2,0,1,2160,6,1
1477,324,1,12841,6189,4,2,0,0,190,8,2
1163,374,2,5793,2173,3,1,2,2,1069,0,1
247,324,0,1051,6469,5,1,2,3,3483,8,1
121,324,0,5780,4302,4,2,0,0,434,8,0
712,84,0,11518,510,1,0,2,1,960,7,1
1429,307,1,3589,4838,1,0,2,1,1221,7,2
527,324,2,11866,2554,5,1,2,3,1925,8,1
1322,381,1,5795,5122,7,1,1,1,2230,3,2
1020,196,2,12652,4666,6,2,1,1,1182,2,1
1370,348,1,10584,7696,0,1,2,0,1420,5,2
1123,324,0,11226,5312,4,2,0,0,162,8,1
464,406,2,1523,1666,1,0,2,1,1174,7,1
934,297,0,11115,1109,7,1,1,1,708,3,1
42,324,0,7989,117,4,2,0,0,38,8,0
426,330,2,8288,1117,7,1,1,1,810,3,1
416,324,2,6331,1661,5,1,2,3,2432,8,1
895,395,2,8784,3022,7,1,1,1,1377,3,1
763,366,2,9047,2451,9,1,0,1,1398,4,1
1069,38,2,2332,2482,1,0,2,1,1559,7,1
987,320,0,2756,1046,3,1,2,2,814,0,1
1468,291,1,2316,3095,7,1,1,1,2048,3,2
1198,21,2,5752,5620,3,1,2,2,1817,0,1
147,386,2,5538,4108,9,1,0,1,2503,4,1
428,301,2,9370,4555,8,2,0,1,1480,6,1
1277,98,1,9854,1780,2,1,1,1,1329,1,2
472,320,2,3803,6341,9,1,0,1,2551,4,1
1479,205,1,3537,7904,6,2,1,1,1803,2,2
1119,360,2,10592,587,0,1,2,0,56,5,1
1369,37,1,10157,3362,8,2,0,1,1865,6,2
439,298,0,6336,1962,1,0,2,1,1064,7,1
187,324,2,6829,6854,5,1,2,3,3158,8,1
883,259,0,6485,5660,9,1,0,1,2984,4,1
892,328,2,5325,5551,8,2,0,1,1790,6,1
162,324,0,5715,2414,5,1,2,3,1777,8,1
1502,350,1,6732,3841,6,2,1,1,1990,2,2
324,378,2,12165,5736,1,0,2,1,2254,7,1
345,344,0,12775,692,7,1,1,1,752,3,1
1059,365,0,3633,4946,8,2,0,1,1974,6,1
573,400,0,17,8018,2,1,1,1,3208,1,1
849,114,2,11591,436,7,1,1,1,753,3,1
1000,410,0,4349,6100,8,2,0,1,2124,6,1
997,324,2,10704,1523,5,1,2,3,2677,8,1
1055,372,0,6509,1729,1,0,2,1,1420,7,1
358,324,0,2220,7833,4,2,0,0,487,8,1
1130,380,0,7740,4175,6,2,1,1,1529,2,1
1375,397,1,5842,495,1,0,2,1,565,7,2
1382,324,1,5940,3537,5,1,2,3,3393,8,2
1467,321,1,104,355,8,2,0,1,368,6,2
1119,360,2,7296,522,7,1,1,1,589,3,1
845,119,2,8484,6963,8,2,0,1,2281,6,1
1120,397,2,4952,607,6,2,1,1,324,2,1
64,376,0,10362,5175,2,1,1,1,1847,1,0
729,409,0,10964,4745,7,1,1,1,1199,3,1
285,324,0,3331,7707,5,1,2,3,2196,8,1
126,284,0,8423,5949,0,1,2,0,367,5,0
1292,379,1,10319,7380,6,2,1,1,3147,2,2
265,371,0,12205,5165,9,1,0,1,1260,4,1
1104,324,2,11672,1217,4,2,0,0,33,8,1
762,0,2,3883,2804,1,0,2,1,1044,7,1
621,294,2,9771,6909,0,1,2,0,1134,5,1
1060,408,2,11580,3244,9,1,0,1,1573,4,1
5,256,0,1709,4404,7,1,1,1,2713,3,0
1292,379,1,12989,7292,0,1,2,0,664,5,2
1048,324,0,13302,896,4,2,0,0,77,8,1
216,31,2,5930,3676,7,1,1,1,1107,3,1
75,324,0,13113,1913,4,2,0,0,161,8,0
1053,324,0,5411,5866,5,1,2,3,3421,8,1
1381,324,1,11176,4587,5,1,2,3,1296,8,2
978,379,0,6995,7559,0,1,2,0,471,5,1
440,363,2,1228,2247,6,2,1,1,1002,2,1
786,405,2,12680,1503,6,2,1,1,605,2,1
1249,219,0,4625,3051,2,1,1,1,739,1,1
636,406,0,1721,1852,3,1,2,2,661,0,1
1443,236,1,11109,1233,6,2,1,1,647,2,2
425,293,0,5613,3907,2,1,1,1,753,1,1
937,171,0,6188,3383,3,1,2,2,1931,0,1
641,324,0,6392,5429,5,1,2,3,3458,8,1
1095,299,0,500,448,7,1,1,1,623,3,1
284,407,2,8792,5410,0,1,2,0,793,5,1
434,324,0,1311,7063,5,1,2,3,3072,8,1
59,363,0,1563,4451,3,1,2,2,1055,0,0
967,404,2,600,5695,2,1,1,1,1829,1,1
1551,318,1,9041,138,3,1,2,2,466,0,2
994,324,0,8560,3536,5,1,2,3,2832,8,1
202,221,0,5427,1868,6,2,1,1,971,2,1
399,105,2,1424,1002,0,1,2,0,27,5,1
459,131,2,4892,2436,1,0,2,1,1736,7,1
246,324,2,1664,1856,5,1,2,3,1892,8,1
462,349,2,12930,5800,6,2,1,1,1464,2,1
1552,196,1,13395,7732,8,2,0,1,3026,6,2
524,301,0,6945,1136,8,2,0,1,408,6,1
81,390,0,11510,4788,6,2,1,1,2291,2,0
16,317,2,7299,825,9,1,0,1,372,4,0
1168,267,2,9623,7904,7,1,1,1,2398,3,1
416,270,2,6370,1786,9,1,0,1,1374,4,1
1328,403,1,11125,3470,9,1,0,1,961,4,2
711,116,2,3096,1552,3,1,2,2,525,0,1
1506,272,1,1587,5032,7,1,1,1,2728,3,2
1328,403,1,11127,3418,7,1,1,1,961,3,2
1269,391,1,11625,5950,8,2,0,1,533,6,2
374,350,2,1615,3682,1,0,2,1,2438,7,1
477,338,0,9782,3948,9,1,0,1,2446,4,1
1212,403,2,11560,2139,9,1,0,1,1134,4,1
939,324,2,8052,7131,5,1,2,3,2442,8,1
645,324,0,12854,2038,5,1,2,3,2500,8,1
1298,324,1,2558,2275,5,1,2,3,852,8,2
516,324,2,2150,5686,5,1,2,3,3261,8,1
1519,404,1,12611,2746,7,1,1,1,2502,3,2
927,348,0,1414,5876,0,1,2,0,179,5,1
1439,408,1,7723,4261,0,1,2,0,128,5,2
733,15,2,7303,3370,7,1,1,1,1794,3,1
1397,324,1,11393,424,4,2,0,0,10,8,2
552,322,2,4941,3467,1,0,2,1,3011,7,1
1117,294,0,2269,3024,9,1,0,1,2057,4,1
1063,353,2,7788,5525,2,1,1,1,3319,1,1
1193,298,2,483,4995,7,1,1,1,2166,3,1
759,324,0,13435,3584,4,2,0,0,370,8,1
747,344,2,10404,809,6,2,1,1,439,2,1
888,126,2,12355,2738,8,2,0,1,1911,6,1
1542,155,1,3478,5355,3,1,2,2,1959,0,2
694,306,2,6454,4923,1,0,2,1,1221,7,1
1349,324,1,2535,645,5,1,2,3,1357,8,2
439,298,0,6343,1917,8,2,0,1,861,6,1
1549,324,1,10570,2562,4,2,0,0,72,8,2
35,409,0,1846,4353,7,1,1,1,2020,3,0
695,324,2,11735,7904,5,1,2,3,3142,8,1
150,315,2,6113,4897,1,0,2,1,1665,7,1
1303,337,1,2321,333,2,1,1,1,475,1,2
1475,403,1,578,4483,1,0,2,1,2755,7,2
1284,391,1,2809,3585,9,1,0,1,2633,4,2
257,361,2,13177,4480,1,0,2,1,1480,7,1
811,324,2,8008,4525,4,2,0,0,444,8,1
916,410,0,3611,5605,1,0,2,1,1195,7,1
738,391,0,11883,2689,1,0,2,1,1075,7,1
1104,327,2,8153,1234,6,2,1,1,1712,2,1
425,293,0,8766,3897,0,1,2,0,113,5,1
771,376,0,6328,2528,6,2,1,1,1473,2,1
1447,324,1,6417,5611,4,2,0,0,166,8,2
1107,396,0,9321,5547,2,1,1,1,3051,1,1
166,362,2,9059,3464,0,1,2,0,363,5,1
1486,243,1,8063,1977,6,2,1,1,1920,2,2
746,324,2,2495,5901,5,1,2,3,3285,8,1
97,404,0,4229,6758,8,2,0,1,2210,6,0
437,289,0,9480,2575,2,1,1,1,1921,1,1
784,306,0,440,1638,9,1,0,1,1301,4,1
1454,327,1,5047,7706,3,1,2,2,3035,0,2
605,324,0,563,2127,5,1,2,3,1333,8,1
1312,408,1,2628,1332,3,1,2,2,1485,0,2
616,47,2,11713,7946,0,1,2,0,720,5,1
1098,23,2,12319,816,3,1,2,2,363,0,1
288,171,0,3643,7261,1,0,2,1,2352,7,1
556,312,2,12820,4979,9,1,0,1,2728,4,1
837,324,2,1432,2796,5,1,2,3,3064,8,1
995,92,0,7942,2348,7,1,1,1,1235,3,1
848,321,0,1737,6372,7,1,1,1,866,3,1
1552,196,1,13405,7676,3,1,2,2,2570,0,2
370,125,0,10160,6557,0,1,2,0,407,5,1
288,171,0,3664,7278,7,1,1,1,2666,3,1
23,291,0,797,500,8,2,0,1,1031,6,0
240,391,2,10662,6906,8,2,0,1,2266,6,1
1013,224,2,9761,4311,8,2,0,1,1831,6,1
1261,380,0,6301,3352,9,1,0,1,1858,4,1
1167,314,2,13115,3096,6,2,1,1,1537,2,1
398,407,2,5887,5854,3,1,2,2,2906,0,1
1312,408,1,2784,1319,8,2,0,1,627,6,2
214,353,0,2733,1801,7,1,1,1,1853,3,1
936,320,2,12556,1401,8,2,0,1,1264,6,1
1221,321,2,10997,1637,1,0,2,1,676,7,1
1350,352,1,3788,2751,9,1,0,1,1544,4,2
994,384,0,8595,3395,9,1,0,1,2168,4,1
748,113,0,4318,6731,1,0,2,1,1820,7,1
1513,324,1,4768,5386,4,2,0,0,790,8,2
399,324,2,455,982,5,1,2,3,726,8,1
1259,324,0,5459,5008,4,2,0,0,875,8,1
1384,320,1,4981,128,6,2,1,1,271,2,2
641,90,0,6418,5484,1,0,2,1,2831,7,1
1558,344,1,9353,4760,9,1,0,1,3390,4,2
965,334,0,1216,7023,9,1,0,1,2953,4,1
1032,403,2,7170,3642,3,1,2,2,1172,0,1
1311,321,1,10708,5195,2,1,1,1,1483,1,2
742,324,0,9357,7731,5,1,2,3,3473,8,1
701,32,0,1013,1606,3,1,2,2,1729,0,1
1445,324,1,2985,2772,4,2,0,0,602,8,2
16,317,2,7302,949,7,1,1,1,519,3,0
649,368,0,8184,2704,2,1,1,1,1186,1,1
885,370,2,2149,535,7,1,1,1,299,3,1
1132,162,0,5141,6953,9,1,0,1,2677,4,1
338,280,0,10948,5699,2,1,1,1,1799,1,1
1058,340,0,11645,3381,8,2,0,1,858,6,1
1501,22,1,10036,2412,2,1,1,1,1724,1,2
1449,324,1,3669,7200,5,1,2,3,3180,8,2
1073,334,2,5231,1537,0,1,2,0,44,5,1
1111,322,2,1982,7535,8,2,0,1,2302,6,1
1309,324,1,13361,33,5,1,2,3,820,8,2
724,299,2,3711,689,8,2,0,1,838,6,1
452,324,0,6547,5744,4,2,0,0,175,8,1
528,243,2,4789,5919,1,0,2,1,2566,7,1
412,400,0,13269,6864,8,2,0,1,1275,6,1
141,284,0,5128,3516,2,1,1,1,2087,1,0
556,324,2,13435,5019,4,2,0,0,325,8,1
316,193,0,7136,2335,3,1,2,2,1498,0,1
201,304,0,12240,8035,6,2,1,1,2729,2,1
49,302,0,5543,7259,3,1,2,2,3063,0,0
432,324,2,1614,1972,4,2,0,0,267,8,1
620,280,2,5747,809,9,1,0,1,1162,4,1
730,397,0,4723,4957,9,1,0,1,2242,4,1
793,358,0,8500,7669,2,1,1,1,3355,1,1
139,390,0,9872,3605,7,1,1,1,795,3,0
85,345,0,1772,4024,1,0,2,1,2343,7,0
378,349,0,12758,2733,1,0,2,1,1168,7,1
754,412,2,12939,1249,8,2,0,1,593,6,1
813,371,0,11497,7528,3,1,2,2,3283,0,1
624,368,2,8116,5922,6,2,1,1,532,2,1
1486,243,1,8066,2028,8,2,0,1,1577,6,2
711,116,2,3103,1507,2,1,1,1,960,1,1
981,254,2,5693,5271,8,2,0,1,2230,6,1
1307,324,1,9964,835,5,1,2,3,1661,8,2
833,52,2,10766,6582,6,2,1,1,3403,2,1
390,368,2,11490,5622,7,1,1,1,3119,3,1
101,313,0,3612,232,0,1,2,0,42,5,0
439,324,0,6309,1857,5,1,2,3,1677,8,1
487,340,0,2672,1470,9,1,0,1,1073,4,1
275,324,0,3518,526,5,1,2,3,573,8,1
977,231,0,13410,4185,8,2,0,1,1217,6,1
1164,329,0,5264,5674,8,2,0,1,1452,6,1
980,394,2,6191,1620,7,1,1,1,811,3,1
1145,12,2,9063,6983,7,1,1,1,1890,3,1
592,360,2,133,328,8,2,0,1,725,6,1
125,355,0,10212,6310,1,0,2,1,2365,7,0
848,321,0,1734,6305,9,1,0,1,2562,4,1
1092,385,2,12834,1826,0,1,2,0,155,5,1
1193,324,2,462,4991,5,1,2,3,3318,8,1
806,406,0,4189,3268,1,0,2,1,1612,7,1
20,336,0,3404,3963,9,1,0,1,1918,4,0
28,1,0,7340,2856,7,1,1,1,1054,3,0
1533,293,1,9712,4147,1,0,2,1,2132,7,2
872,320,0,10500,2970,3,1,2,2,1301,0,1
486,324,2,5566,449,5,1,2,3,1038,8,1
580,401,2,10702,2680,1,0,2,1,1298,7,1
689,335,2,6884,7121,3,1,2,2,1167,0,1
104,288,0,5040,29,7,1,1,1,670,3,0
277,28,2,11236,1859,8,2,0,1,2078,6,1
1053,369,0,5470,5891,9,1,0,1,1851,4,1
207,393,2,56,6853,7,1,1,1,3166,3,1
1268,298,1,2861,5156,8,2,0,1,2483,6,2
703,326,2,12727,7626,3,1,2,2,2665,0,1
1341,324,1,7224,3608,4,2,0,0,365,8,2
712,84,0,11534,523,7,1,1,1,753,3,1
915,324,2,8773,2884,4,2,0,0,78,8,1
866,342,2,7528,7981,1,0,2,1,2109,7,1
911,137,0,9166,4275,7,1,1,1,2820,3,1
933,165,0,1648,7496,6,2,1,1,2737,2,1
1472,374,1,11185,7677,8,2,0,1,3014,6,2
520,389,0,6375,6015,7,1,1,1,1134,3,1
232,404,2,1484,6772,2,1,1,1,1855,1,1
861,323,2,8678,6093,1,0,2,1,1506,7,1
1431,321,1,1475,2215,8,2,0,1,1684,6,2
422,325,0,11330,7915,0,1,2,0,259,5,1
222,108,0,1205,6561,2,1,1,1,2027,1,1
1178,296,0,8132,7969,8,2,0,1,2735,6,1
1420,343,1,7153,7291,2,1,1,1,2487,1,2
1056,280,2,6240,1443,3,1,2,2,1182,0,1
160,334,0,4156,5775,6,2,1,1,2254,2,1
1236,205,0,1299,747,9,1,0,1,760,4,1
1114,409,0,172,2536,1,0,2,1,1368,7,1
458,350,2,10833,354,9,1,0,1,713,4,1
454,324,0,1423,3042,4,2,0,0,88,8,1
606,294,0,2824,1406,8,2,0,1,697,6,1
301,324,2,223,2368,5,1,2,3,1455,8,1
1018,369,0,7214,5227,9,1,0,1,2483,4,1
1319,278,1,6242,4395,8,2,0,1,1032,6,2
1405,222,1,905,5631,3,1,2,2,1811,0,2
1228,370,2,12870,6164,1,0,2,1,3205,7,1
1492,324,1,7101,5602,5,1,2,3,2711,8,2
1448,375,1,1683,1514,6,2,1,1,1418,2,2
1077,324,0,13150,721,4,2,0,0,201,8,1
1487,342,1,9821,4710,2,1,1,1,1712,1,2
51,342,0,7342,4406,8,2,0,1,2982,6,0
36,286,0,12893,6972,2,1,1,1,1296,1,0
553,203,0,390,7527,7,1,1,1,683,3,1
388,324,0,11350,5685,4,2,0,0,350,8,1
1417,324,1,581,3332,4,2,0,0,241,8,2
1077,239,0,10335,799,8,2,0,1,1019,6,1
1078,226,2,4505,1833,6,2,1,1,1453,2,1
407,209,0,931,1690,8,2,0,1,396,6,1
834,332,2,12885,4067,7,1,1,1,2434,3,1
1324,324,1,3117,7757,5,1,2,3,3230,8,2
548,48,2,4811,5592,6,2,1,1,1552,2,1
104,288,0,5071,6,2,1,1,1,412,1,0
1210,369,0,9181,7814,7,1,1,1,3469,3,1
1020,324,2,12638,4648,5,1,2,3,2167,8,1
331,377,2,5517,537,8,2,0,1,317,6,1
473,383,2,7821,7575,3,1,2,2,2168,0,1
0,312,0,8004,3958,0,1,2,0,277,5,0
370,125,0,6881,6548,3,1,2,2,1793,0,1
816,154,0,2951,4093,9,1,0,1,2442,4,1
735,383,0,9791,6316,8,2,0,1,377,6,1
33,332,0,9918,5950,6,2,1,1,1494,2,0
42,272,0,4619,120,1,0,2,1,943,7,0
38,392,0,5495,231,1,0,2,1,669,7,0
685,380,2,1782,7878,6,2,1,1,2716,2,1
290,296,2,3383,2992,3,1,2,2,1689,0,1
1546,86,1,1011,4056,8,2,0,1,2180,6,2
448,324,2,11254,158,5,1,2,3,859,8,1
1553,349,1,11474,3559,0,1,2,0,475,5,2
690,350,0,10162,4687,8,2,0,1,2089,6,1
1520,363,1,6165,6059,3,1,2,2,1393,0,2
1483,60,1,10035,3680,3,1,2,2,2795,0,2
1088,314,2,13316,6869,0,1,2,0,619,5,1
775,398,2,12917,7754,9,1,0,1,2207,4,1
447,324,0,10586,4048,4,2,0,0,118,8,1
1535,391,1,1367,6545,3,1,2,2,1655,0,2
467,319,0,4308,3073,9,1,0,1,1621,4,1
6,319,0,11319,2662,0,1,2,0,207,5,0
420,215,0,11908,6499,7,1,1,1,3082,3,1
739,360,0,8037,6672,8,2,0,1,2699,6,1
1031,348,2,4049,4758,8,2,0,1,2714,6,1
942,391,2,7719,5829,8,2,0,1,1740,6,1
1507,33,1,5161,4966,6,2,1,1,1561,2,2
1269,391,1,11973,5937,6,2,1,1,2482,2,2
442,362,2,2248,2287,2,1,1,1,775,1,1
21,70,0,9257,2996,8,2,0,1,1810,6,0
556,312,2,12814,5027,6,2,1,1,2790,2,1
357,363,0,10674,2417,9,1,0,1,893,4,1
238,357,0,5457,7378,9,1,0,1,1838,4,1
443,297,0,3461,4694,1,0,2,1,308,7,1
51,342,0,7364,4465,3,1,2,2,1367,0,0
1540,353,1,7324,3776,2,1,1,1,1371,1,2
621,294,2,6449,6828,7,1,1,1,3041,3,1
1299,317,1,1063,4957,9,1,0,1,2493,4,2
973,324,2,7789,859,5,1,2,3,2177,8,1
226,226,2,3297,2290,3,1,2,2,1482,0,1
817,158,0,1041,4453,7,1,1,1,571,3,1
541,357,2,10837,5213,2,1,1,1,2134,1,1
1414,324,1,1259,2212,5,1,2,3,1264,8,2
186,363,2,11935,5336,9,1,0,1,2446,4,1
1416,324,1,847,4077,5,1,2,3,2577,8,2
358,376,0,778,7829,8,2,0,1,3280,6,1
1179,384,2,13157,4540,3,1,2,2,1791,0,1
919,324,0,367,5786,5,1,2,3,2343,8,1
120,324,0,4323,861,4,2,0,0,142,8,0
1072,317,0,12634,2640,3,1,2,2,1001,0,1
725,364,0,8893,1974,1,0,2,1,1518,7,1
751,194,0,12359,2470,3,1,2,2,1145,0,1
1117,294,0,4826,3172,0,1,2,0,87,5,1
984,320,0,10073,3253,2,1,1,1,1584,1,1
779,358,2,1489,1091,6,2,1,1,994,2,1
1419,405,1,1854,1499,6,2,1,1,1047,2,2
820,324,2,6407,6395,5,1,2,3,3274,8,1
230,324,0,12307,4163,5,1,2,3,3056,8,1
134,317,0,1253,5479,6,2,1,1,2558,2,0
851,405,0,9376,5719,8,2,0,1,1697,6,1
1382,382,1,5972,3609,8,2,0,1,1430,6,2
918,322,0,2287,31,3,1,2,2,74,0,1
937,171,0,6182,3398,9,1,0,1,1216,4,1
464,406,2,1206,1647,2,1,1,1,988,1,1
7,369,2,2414,174,2,1,1,1,517,1,0
1130,380,0,11014,4282,0,1,2,0,126,5,1
461,332,0,7211,1738,7,1,1,1,1392,3,1
368,326,0,3732,6377,1,0,2,1,2259,7,1
508,320,2,11547,617,0,1,2,0,19,5,1
95,294,0,5701,1112,2,1,1,1,349,1,0
1409,305,1,6611,2443,1,0,2,1,950,7,2
658,339,0,3987,7407,6,2,1,1,3329,2,1
1471,407,1,8219,1351,1,0,2,1,218,7,2
1085,46,0,9232,165,9,1,0,1,544,4,1
131,211,0,11383,139,0,1,2,0,37,5,0
583,302,0,6085,7397,7,1,1,1,1040,3,1
116,358,0,3409,374,2,1,1,1,672,1,0
1486,243,1,8075,2001,9,1,0,1,1806,4,2
1543,324,1,8776,937,5,1,2,3,1217,8,2
712,84,0,11542,602,3,1,2,2,927,0,1
1501,22,1,9988,2385,6,2,1,1,1970,2,2
1169,324,2,8650,2852,5,1,2,3,2257,8,1
1346,324,1,10645,7424,4,2,0,0,241,8,2
470,324,2,8363,6382,5,1,2,3,2551,8,1
258,166,0,11651,6405,1,0,2,1,2444,7,1
676,104,2,9933,7613,8,2,0,1,3246,6,1
534,308,0,6798,7512,8,2,0,1,2156,6,1
466,304,0,4123,3767,6,2,1,1,612,2,1
494,311,2,11774,2395,8,2,0,1,1650,6,1
387,324,0,11338,6373,5,1,2,3,2916,8,1
149,175,2,3414,3452,1,0,2,1,947,7,1
1263,406,0,11494,2772,3,1,2,2,411,0,1
1098,23,2,12331,823,2,1,1,1,1051,1,1
1323,110,1,1945,28,8,2,0,1,1046,6,2
850,366,2,7787,5685,8,2,0,1,1577,6,1
1240,295,0,10909,4230,9,1,0,1,1009,4,1
1017,393,2,9458,4520,7,1,1,1,2467,3,1
469,358,2,11263,2988,3,1,2,2,717,0,1
70,388,0,917,712,1,0,2,1,580,7,0
1543,334,1,8847,899,3,1,2,2,430,0,2
823,324,0,2030,2295,5,1,2,3,1844,8,1
854,67,2,10639,3688,7,1,1,1,1792,3,1
530,123,0,2125,7935,2,1,1,1,1284,1,1
606,324,0,2791,1477,5,1,2,3,2334,8,1
205,169,0,12641,7401,2,1,1,1,1367,1,1
1506,272,1,1592,5110,3,1,2,2,2728,0,2
1183,350,0,12398,6208,1,0,2,1,2252,7,1
578,309,2,4607,2422,8,2,0,1,196,6,1
18,349,0,5999,1254,9,1,0,1,835,4,0
995,92,0,7942,2279,8,2,0,1,1822,6,1
1135,93,0,6070,2143,0,1,2,0,61,5,1
804,347,0,9151,5955,7,1,1,1,1384,3,1
844,324,2,5967,4159,5,1,2,3,2290,8,1
891,218,2,9258,962,6,2,1,1,633,2,1
132,352,0,6138,2103,7,1,1,1,1649,3,0
1166,324,0,9071,1459,5,1,2,3,2012,8,1
1282,253,1,6144,3553,2,1,1,1,1177,1,2
245,382,0,13309,4671,3,1,2,2,1286,0,1
1441,324,1,2899,1163,5,1,2,3,1346,8,2
1198,21,2,5737,5615,9,1,0,1,2874,4,1
451,326,0,11600,435,9,1,0,1,573,4,1
398,324,2,5821,5859,5,1,2,3,2841,8,1
696,324,2,697,956,5,1,2,3,847,8,1
302,324,0,8107,6617,5,1,2,3,2769,8,1
512,349,0,7043,578,7,1,1,1,628,3,1
141,284,0,5105,3423,9,1,0,1,1473,4,0
1048,394,0,10576,877,9,1,0,1,696,4,1
542,395,2,7391,4891,1,0,2,1,1338,7,1
516,309,2,2170,5620,2,1,1,1,1339,1,1
825,388,0,4398,2851,9,1,0,1,217,4,1
1258,65,0,2467,4742,8,2,0,1,1822,6,1
585,235,0,4716,2398,7,1,1,1,1362,3,1
526,324,2,10016,3518,5,1,2,3,871,8,1
1116,324,2,1266,5401,5,1,2,3,2366,8,1
546,280,2,11624,2318,8,2,0,1,732,6,1
1310,412,1,428,7161,6,2,1,1,1480,2,2
851,405,0,9401,5607,2,1,1,1,2655,1,1
1409,305,1,6653,2367,3,1,2,2,801,0,2
1466,294,1,6596,6396,7,1,1,1,2269,3,2
1056,324,2,6198,1431,5,1,2,3,2296,8,1
43,265,0,3015,4333,3,1,2,2,1040,0,0
1315,272,1,3560,2454,9,1,0,1,1184,4,2
381,404,2,2040,7519,6,2,1,1,2917,2,1
710,46,0,8350,3391,9,1,0,1,933,4,1
207,393,2,46,6926,3,1,2,2,1292,0,1
1056,280,2,6225,1506,9,1,0,1,772,4,1
644,247,2,9656,3239,8,2,0,1,1842,6,1
246,311,2,1706,1708,7,1,1,1,773,3,1
31,324,0,8393,2111,5,1,2,3,1101,8,0
1194,377,2,1165,451,9,1,0,1,1086,4,1
837,395,2,1444,2808,7,1,1,1,2125,3,1
1223,380,0,5373,3595,9,1,0,1,1975,4,1
1179,324,2,13435,4623,4,2,0,0,444,8,1
1,395,2,4750,4804,1,0,2,1,2807,7,0
1047,327,2,9367,6358,7,1,1,1,1013,3,1
696,334,2,706,1043,6,2,1,1,847,2,1
866,324,2,7504,7992,5,1,2,3,2390,8,1
847,371,2,1160,6978,3,1,2,2,2030,0,1
402,353,0,9825,6619,2,1,1,1,2993,1,1
692,324,2,4282,6980,5,1,2,3,3478,8,1
241,356,2,2666,2535,9,1,0,1,1044,4,1
536,146,0,1365,4693,6,2,1,1,2291,2,1
600,151,0,13050,6318,0,1,2,0,189,5,1
537,298,0,8291,3241,2,1,1,1,1834,1,1
1122,324,0,4717,5537,4,2,0,0,347,8,1
560,364,2,5991,4463,7,1,1,1,2368,3,1
629,293,0,4621,7451,2,1,1,1,3333,1,1
1360,399,1,883,2455,2,1,1,1,2215,1,2
500,236,2,3424,6971,3,1,2,2,2408,0,1
1227,328,0,1639,3165,6,2,1,1,2025,2,1
1367,289,1,84,4881,7,1,1,1,1554,3,2
1093,286,0,10459,2635,2,1,1,1,1508,1,1
1489,304,1,1809,7750,3,1,2,2,2961,0,2
1228,324,2,13435,6125,4,2,0,0,373,8,1
1511,390,1,1176,3696,8,2,0,1,2187,6,2
338,280,0,10943,5699,3,1,2,2,2017,0,1
457,392,2,2563,4185,7,1,1,1,2577,3,1
1364,11,1,247,3229,7,1,1,1,565,3,2
904,377,2,5768,3305,9,1,0,1,1956,4,1
